source_run,game_key,bot_a,bot_b,game_index,swapped,winner,winner_raw,num_moves,time
main_tournament_resume,Random__VS__Heuristic__GAME__0,Random,Heuristic,0,False,Heuristic,-1,8,0.950472354888916
main_tournament_resume,Random__VS__Heuristic__GAME__1,Random,Heuristic,1,True,Heuristic,1,7,0.8273048400878906
main_tournament_resume,Random__VS__Heuristic__GAME__2,Random,Heuristic,2,False,Heuristic,-1,6,0.6177258491516113
main_tournament_resume,Random__VS__Heuristic__GAME__3,Random,Heuristic,3,True,Heuristic,1,9,1.613220453262329
main_tournament_resume,Random__VS__Heuristic__GAME__4,Random,Heuristic,4,False,Heuristic,-1,6,0.4607045650482178
main_tournament_resume,Random__VS__Heuristic__GAME__5,Random,Heuristic,5,True,Heuristic,1,9,1.4304983615875244
main_tournament_resume,Random__VS__Heuristic__GAME__6,Random,Heuristic,6,False,Heuristic,-1,10,2.3059909343719482
main_tournament_resume,Random__VS__Heuristic__GAME__7,Random,Heuristic,7,True,Heuristic,1,9,1.45943284034729
main_tournament_resume,Random__VS__Heuristic__GAME__8,Random,Heuristic,8,False,Heuristic,-1,10,2.597355365753174
main_tournament_resume,Random__VS__Heuristic__GAME__9,Random,Heuristic,9,True,Heuristic,1,13,4.035667419433594
main_tournament_resume,Random__VS__Heuristic__GAME__10,Random,Heuristic,10,False,Heuristic,-1,6,0.5719032287597656
main_tournament_resume,Random__VS__Heuristic__GAME__11,Random,Heuristic,11,True,Heuristic,1,11,2.6179776191711426
main_tournament_resume,Random__VS__Heuristic__GAME__12,Random,Heuristic,12,False,Heuristic,-1,10,1.6312966346740723
main_tournament_resume,Random__VS__Heuristic__GAME__13,Random,Heuristic,13,True,Heuristic,1,15,5.294428110122681
main_tournament_resume,Random__VS__Heuristic__GAME__14,Random,Heuristic,14,False,Heuristic,-1,8,1.1621110439300537
main_tournament_resume,Random__VS__Heuristic__GAME__15,Random,Heuristic,15,True,Heuristic,1,11,2.130608558654785
main_tournament_resume,Random__VS__Heuristic__GAME__16,Random,Heuristic,16,False,Heuristic,-1,8,0.8806819915771484
main_tournament_resume,Random__VS__Heuristic__GAME__17,Random,Heuristic,17,True,Heuristic,1,5,0.4825310707092285
main_tournament_resume,Random__VS__Heuristic__GAME__18,Random,Heuristic,18,False,Heuristic,-1,6,0.777641773223877
main_tournament_resume,Random__VS__Heuristic__GAME__19,Random,Heuristic,19,True,Heuristic,1,5,0.506035327911377
main_tournament_resume,Random__VS__Heuristic__GAME__20,Random,Heuristic,20,False,Heuristic,-1,8,1.3627257347106934
main_tournament_resume,Random__VS__Heuristic__GAME__21,Random,Heuristic,21,True,Heuristic,1,5,0.461076021194458
main_tournament_resume,Random__VS__Heuristic__GAME__22,Random,Heuristic,22,False,Heuristic,-1,10,2.221853256225586
main_tournament_resume,Random__VS__Heuristic__GAME__23,Random,Heuristic,23,True,Heuristic,1,7,1.0242633819580078
main_tournament_resume,Random__VS__Heuristic__GAME__24,Random,Heuristic,24,False,Heuristic,-1,16,5.590367794036865
main_tournament_resume,Random__VS__Heuristic__GAME__25,Random,Heuristic,25,True,Heuristic,1,7,1.105191946029663
main_tournament_resume,Random__VS__Heuristic__GAME__26,Random,Heuristic,26,False,Heuristic,-1,6,0.8122241497039795
main_tournament_resume,Random__VS__Heuristic__GAME__27,Random,Heuristic,27,True,Heuristic,1,7,1.1817748546600342
main_tournament_resume,Random__VS__Heuristic__GAME__28,Random,Heuristic,28,False,Heuristic,-1,10,1.4686033725738525
main_tournament_resume,Random__VS__Heuristic__GAME__29,Random,Heuristic,29,True,Heuristic,1,11,2.7869951725006104
main_tournament_resume,Random__VS__Heuristic__GAME__30,Random,Heuristic,30,False,Heuristic,-1,10,1.5218379497528076
main_tournament_resume,Random__VS__Heuristic__GAME__31,Random,Heuristic,31,True,Heuristic,1,5,0.469379186630249
main_tournament_resume,Random__VS__Heuristic__GAME__32,Random,Heuristic,32,False,Heuristic,-1,6,0.5331056118011475
main_tournament_resume,Random__VS__Heuristic__GAME__33,Random,Heuristic,33,True,Heuristic,1,7,1.0894105434417725
main_tournament_resume,Random__VS__Heuristic__GAME__34,Random,Heuristic,34,False,Heuristic,-1,8,1.3904194831848145
main_tournament_resume,Random__VS__Heuristic__GAME__35,Random,Heuristic,35,True,Heuristic,1,7,0.9053921699523926
main_tournament_resume,Random__VS__Heuristic__GAME__36,Random,Heuristic,36,False,Heuristic,-1,6,0.5555810928344727
main_tournament_resume,Random__VS__Heuristic__GAME__37,Random,Heuristic,37,True,Heuristic,1,7,1.2216401100158691
main_tournament_resume,Random__VS__Heuristic__GAME__38,Random,Heuristic,38,False,Heuristic,-1,7,1.1437246799468994
main_tournament_resume,Random__VS__Heuristic__GAME__39,Random,Heuristic,39,True,Heuristic,1,5,0.4910316467285156
main_tournament_resume,Random__VS__Heuristic__GAME__40,Random,Heuristic,40,False,Heuristic,-1,8,1.3820281028747559
main_tournament_resume,Random__VS__Heuristic__GAME__41,Random,Heuristic,41,True,Heuristic,1,7,1.0735042095184326
main_tournament_resume,Random__VS__Heuristic__GAME__42,Random,Heuristic,42,False,Heuristic,-1,12,3.5435948371887207
main_tournament_resume,Random__VS__Heuristic__GAME__43,Random,Heuristic,43,True,Heuristic,1,9,1.868664026260376
main_tournament_resume,Random__VS__Heuristic__GAME__44,Random,Heuristic,44,False,Heuristic,-1,8,1.4407730102539062
main_tournament_resume,Random__VS__Heuristic__GAME__45,Random,Heuristic,45,True,Heuristic,1,5,0.5088410377502441
main_tournament_resume,Random__VS__Heuristic__GAME__46,Random,Heuristic,46,False,Heuristic,-1,12,3.8858163356781006
main_tournament_resume,Random__VS__Heuristic__GAME__47,Random,Heuristic,47,True,Heuristic,1,11,3.0676350593566895
main_tournament_resume,Random__VS__Heuristic__GAME__48,Random,Heuristic,48,False,Heuristic,-1,8,1.2907192707061768
main_tournament_resume,Random__VS__Heuristic__GAME__49,Random,Heuristic,49,True,Heuristic,1,7,1.160069465637207
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__0,Random,AlphaBeta-new-d3,0,False,AlphaBeta-new-d3,-1,6,3.150560140609741
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__1,Random,AlphaBeta-new-d3,1,True,AlphaBeta-new-d3,1,37,24.933170080184937
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__2,Random,AlphaBeta-new-d3,2,False,AlphaBeta-new-d3,-1,8,2.7944772243499756
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__3,Random,AlphaBeta-new-d3,3,True,AlphaBeta-new-d3,1,7,3.790181875228882
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__4,Random,AlphaBeta-new-d3,4,False,AlphaBeta-new-d3,-1,16,10.229870080947876
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__5,Random,AlphaBeta-new-d3,5,True,AlphaBeta-new-d3,1,5,2.4055004119873047
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__6,Random,AlphaBeta-new-d3,6,False,Random,1,6,4.106524705886841
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__7,Random,AlphaBeta-new-d3,7,True,AlphaBeta-new-d3,1,5,2.9854371547698975
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__8,Random,AlphaBeta-new-d3,8,False,AlphaBeta-new-d3,-1,6,3.2350351810455322
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__9,Random,AlphaBeta-new-d3,9,True,AlphaBeta-new-d3,1,13,10.063982963562012
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__10,Random,AlphaBeta-new-d3,10,False,AlphaBeta-new-d3,-1,12,6.2045533657073975
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__11,Random,AlphaBeta-new-d3,11,True,Random,-1,8,4.23672080039978
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__12,Random,AlphaBeta-new-d3,12,False,AlphaBeta-new-d3,-1,16,8.945080041885376
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__13,Random,AlphaBeta-new-d3,13,True,AlphaBeta-new-d3,1,5,1.7683846950531006
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__14,Random,AlphaBeta-new-d3,14,False,AlphaBeta-new-d3,-1,8,3.346999406814575
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__15,Random,AlphaBeta-new-d3,15,True,Random,-1,23,17.412354946136475
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__16,Random,AlphaBeta-new-d3,16,False,AlphaBeta-new-d3,-1,8,3.1570167541503906
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__17,Random,AlphaBeta-new-d3,17,True,AlphaBeta-new-d3,1,5,1.3524951934814453
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__18,Random,AlphaBeta-new-d3,18,False,AlphaBeta-new-d3,-1,38,23.33422350883484
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__19,Random,AlphaBeta-new-d3,19,True,AlphaBeta-new-d3,1,7,4.361482858657837
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__20,Random,AlphaBeta-new-d3,20,False,AlphaBeta-new-d3,-1,12,7.5023322105407715
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__21,Random,AlphaBeta-new-d3,21,True,AlphaBeta-new-d3,1,7,4.254955291748047
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__22,Random,AlphaBeta-new-d3,22,False,AlphaBeta-new-d3,-1,12,6.750591993331909
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__23,Random,AlphaBeta-new-d3,23,True,AlphaBeta-new-d3,1,17,11.966107845306396
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__24,Random,AlphaBeta-new-d3,24,False,AlphaBeta-new-d3,-1,14,8.056948184967041
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__25,Random,AlphaBeta-new-d3,25,True,AlphaBeta-new-d3,1,9,4.449882507324219
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__26,Random,AlphaBeta-new-d3,26,False,AlphaBeta-new-d3,-1,16,9.162325382232666
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__27,Random,AlphaBeta-new-d3,27,True,AlphaBeta-new-d3,1,5,2.3676459789276123
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__28,Random,AlphaBeta-new-d3,28,False,draw,0,50,34.44067740440369
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__29,Random,AlphaBeta-new-d3,29,True,AlphaBeta-new-d3,1,11,5.950355768203735
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__30,Random,AlphaBeta-new-d3,30,False,draw,0,50,32.39426898956299
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__31,Random,AlphaBeta-new-d3,31,True,AlphaBeta-new-d3,1,7,3.0210049152374268
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__32,Random,AlphaBeta-new-d3,32,False,draw,0,50,37.14121079444885
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__33,Random,AlphaBeta-new-d3,33,True,AlphaBeta-new-d3,1,17,8.889344692230225
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__34,Random,AlphaBeta-new-d3,34,False,AlphaBeta-new-d3,-1,16,9.248600482940674
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__35,Random,AlphaBeta-new-d3,35,True,AlphaBeta-new-d3,1,5,1.8384466171264648
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__36,Random,AlphaBeta-new-d3,36,False,AlphaBeta-new-d3,-1,42,29.01213264465332
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__37,Random,AlphaBeta-new-d3,37,True,Random,-1,11,7.692720174789429
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__38,Random,AlphaBeta-new-d3,38,False,AlphaBeta-new-d3,-1,10,6.079126358032227
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__39,Random,AlphaBeta-new-d3,39,True,AlphaBeta-new-d3,1,11,5.782318592071533
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__40,Random,AlphaBeta-new-d3,40,False,AlphaBeta-new-d3,-1,36,23.03128957748413
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__41,Random,AlphaBeta-new-d3,41,True,AlphaBeta-new-d3,1,7,3.2330284118652344
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__42,Random,AlphaBeta-new-d3,42,False,Random,1,30,19.4052631855011
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__43,Random,AlphaBeta-new-d3,43,True,AlphaBeta-new-d3,1,9,4.706603288650513
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__44,Random,AlphaBeta-new-d3,44,False,Random,1,6,2.578167200088501
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__45,Random,AlphaBeta-new-d3,45,True,AlphaBeta-new-d3,1,11,4.783618688583374
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__46,Random,AlphaBeta-new-d3,46,False,AlphaBeta-new-d3,-1,8,3.0210795402526855
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__47,Random,AlphaBeta-new-d3,47,True,AlphaBeta-new-d3,1,19,11.531304597854614
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__48,Random,AlphaBeta-new-d3,48,False,AlphaBeta-new-d3,-1,6,3.030911922454834
main_tournament_resume,Random__VS__AlphaBeta-new-d3__GAME__49,Random,AlphaBeta-new-d3,49,True,AlphaBeta-new-d3,1,11,5.042881488800049
main_tournament_resume,Random__VS__MCTS-old-100__GAME__0,Random,MCTS-old-100,0,False,MCTS-old-100,-1,8,3.5286805629730225
main_tournament_resume,Random__VS__MCTS-old-100__GAME__1,Random,MCTS-old-100,1,True,MCTS-old-100,1,11,7.37052059173584
main_tournament_resume,Random__VS__MCTS-old-100__GAME__2,Random,MCTS-old-100,2,False,MCTS-old-100,-1,44,38.65039253234863
main_tournament_resume,Random__VS__MCTS-old-100__GAME__3,Random,MCTS-old-100,3,True,MCTS-old-100,1,25,19.824233055114746
main_tournament_resume,Random__VS__MCTS-old-100__GAME__4,Random,MCTS-old-100,4,False,MCTS-old-100,-1,10,5.311681032180786
main_tournament_resume,Random__VS__MCTS-old-100__GAME__5,Random,MCTS-old-100,5,True,MCTS-old-100,1,37,31.673038244247437
main_tournament_resume,Random__VS__MCTS-old-100__GAME__6,Random,MCTS-old-100,6,False,MCTS-old-100,-1,8,3.709479808807373
main_tournament_resume,Random__VS__MCTS-old-100__GAME__7,Random,MCTS-old-100,7,True,MCTS-old-100,1,7,4.313379764556885
main_tournament_resume,Random__VS__MCTS-old-100__GAME__8,Random,MCTS-old-100,8,False,MCTS-old-100,-1,22,14.295119524002075
main_tournament_resume,Random__VS__MCTS-old-100__GAME__9,Random,MCTS-old-100,9,True,MCTS-old-100,1,7,4.057116985321045
main_tournament_resume,Random__VS__MCTS-old-100__GAME__10,Random,MCTS-old-100,10,False,MCTS-old-100,-1,14,7.02029275894165
main_tournament_resume,Random__VS__MCTS-old-100__GAME__11,Random,MCTS-old-100,11,True,MCTS-old-100,1,7,3.7741715908050537
main_tournament_resume,Random__VS__MCTS-old-100__GAME__12,Random,MCTS-old-100,12,False,MCTS-old-100,-1,8,3.6865625381469727
main_tournament_resume,Random__VS__MCTS-old-100__GAME__13,Random,MCTS-old-100,13,True,MCTS-old-100,1,11,6.923216342926025
main_tournament_resume,Random__VS__MCTS-old-100__GAME__14,Random,MCTS-old-100,14,False,draw,0,50,43.05747413635254
main_tournament_resume,Random__VS__MCTS-old-100__GAME__15,Random,MCTS-old-100,15,True,MCTS-old-100,1,5,2.4329075813293457
main_tournament_resume,Random__VS__MCTS-old-100__GAME__16,Random,MCTS-old-100,16,False,MCTS-old-100,-1,8,3.706834316253662
main_tournament_resume,Random__VS__MCTS-old-100__GAME__17,Random,MCTS-old-100,17,True,Random,-1,9,5.719154357910156
main_tournament_resume,Random__VS__MCTS-old-100__GAME__18,Random,MCTS-old-100,18,False,MCTS-old-100,-1,8,4.086633682250977
main_tournament_resume,Random__VS__MCTS-old-100__GAME__19,Random,MCTS-old-100,19,True,MCTS-old-100,1,7,3.7697970867156982
main_tournament_resume,Random__VS__MCTS-old-100__GAME__20,Random,MCTS-old-100,20,False,Random,1,8,4.576012134552002
main_tournament_resume,Random__VS__MCTS-old-100__GAME__21,Random,MCTS-old-100,21,True,MCTS-old-100,1,5,2.407088279724121
main_tournament_resume,Random__VS__MCTS-old-100__GAME__22,Random,MCTS-old-100,22,False,MCTS-old-100,-1,6,2.342886209487915
main_tournament_resume,Random__VS__MCTS-old-100__GAME__23,Random,MCTS-old-100,23,True,MCTS-old-100,1,9,4.72648024559021
main_tournament_resume,Random__VS__MCTS-old-100__GAME__24,Random,MCTS-old-100,24,False,MCTS-old-100,-1,8,3.3409805297851562
main_tournament_resume,Random__VS__MCTS-old-100__GAME__25,Random,MCTS-old-100,25,True,MCTS-old-100,1,7,3.997779369354248
main_tournament_resume,Random__VS__MCTS-old-100__GAME__26,Random,MCTS-old-100,26,False,MCTS-old-100,-1,10,4.327593564987183
main_tournament_resume,Random__VS__MCTS-old-100__GAME__27,Random,MCTS-old-100,27,True,MCTS-old-100,1,5,2.2965376377105713
main_tournament_resume,Random__VS__MCTS-old-100__GAME__28,Random,MCTS-old-100,28,False,MCTS-old-100,-1,14,9.581212759017944
main_tournament_resume,Random__VS__MCTS-old-100__GAME__29,Random,MCTS-old-100,29,True,MCTS-old-100,1,13,8.057019472122192
main_tournament_resume,Random__VS__MCTS-old-100__GAME__30,Random,MCTS-old-100,30,False,MCTS-old-100,-1,40,35.40440821647644
main_tournament_resume,Random__VS__MCTS-old-100__GAME__31,Random,MCTS-old-100,31,True,MCTS-old-100,1,13,8.132867097854614
main_tournament_resume,Random__VS__MCTS-old-100__GAME__32,Random,MCTS-old-100,32,False,MCTS-old-100,-1,6,2.6325032711029053
main_tournament_resume,Random__VS__MCTS-old-100__GAME__33,Random,MCTS-old-100,33,True,MCTS-old-100,1,9,5.761425018310547
main_tournament_resume,Random__VS__MCTS-old-100__GAME__34,Random,MCTS-old-100,34,False,MCTS-old-100,-1,8,3.854363203048706
main_tournament_resume,Random__VS__MCTS-old-100__GAME__35,Random,MCTS-old-100,35,True,MCTS-old-100,1,5,2.3952713012695312
main_tournament_resume,Random__VS__MCTS-old-100__GAME__36,Random,MCTS-old-100,36,False,Random,1,6,3.2038819789886475
main_tournament_resume,Random__VS__MCTS-old-100__GAME__37,Random,MCTS-old-100,37,True,MCTS-old-100,1,5,2.3616209030151367
main_tournament_resume,Random__VS__MCTS-old-100__GAME__38,Random,MCTS-old-100,38,False,MCTS-old-100,-1,6,2.5168890953063965
main_tournament_resume,Random__VS__MCTS-old-100__GAME__39,Random,MCTS-old-100,39,True,MCTS-old-100,1,7,3.6576406955718994
main_tournament_resume,Random__VS__MCTS-old-100__GAME__40,Random,MCTS-old-100,40,False,MCTS-old-100,-1,8,4.755763292312622
main_tournament_resume,Random__VS__MCTS-old-100__GAME__41,Random,MCTS-old-100,41,True,MCTS-old-100,1,7,3.950355052947998
main_tournament_resume,Random__VS__MCTS-old-100__GAME__42,Random,MCTS-old-100,42,False,MCTS-old-100,-1,14,8.694807767868042
main_tournament_resume,Random__VS__MCTS-old-100__GAME__43,Random,MCTS-old-100,43,True,MCTS-old-100,1,5,3.0890419483184814
main_tournament_resume,Random__VS__MCTS-old-100__GAME__44,Random,MCTS-old-100,44,False,MCTS-old-100,-1,16,10.416592121124268
main_tournament_resume,Random__VS__MCTS-old-100__GAME__45,Random,MCTS-old-100,45,True,MCTS-old-100,1,13,8.54074501991272
main_tournament_resume,Random__VS__MCTS-old-100__GAME__46,Random,MCTS-old-100,46,False,MCTS-old-100,-1,6,2.5779781341552734
main_tournament_resume,Random__VS__MCTS-old-100__GAME__47,Random,MCTS-old-100,47,True,MCTS-old-100,1,5,2.320186138153076
main_tournament_resume,Random__VS__MCTS-old-100__GAME__48,Random,MCTS-old-100,48,False,MCTS-old-100,-1,8,3.5711638927459717
main_tournament_resume,Random__VS__MCTS-old-100__GAME__49,Random,MCTS-old-100,49,True,Random,-1,5,3.757786750793457
main_tournament_resume,Random__VS__MCTS-new-100__GAME__0,Random,MCTS-new-100,0,False,MCTS-new-100,-1,36,32.23336935043335
main_tournament_resume,Random__VS__MCTS-new-100__GAME__1,Random,MCTS-new-100,1,True,MCTS-new-100,1,7,4.280318975448608
main_tournament_resume,Random__VS__MCTS-new-100__GAME__2,Random,MCTS-new-100,2,False,MCTS-new-100,-1,14,8.625657320022583
main_tournament_resume,Random__VS__MCTS-new-100__GAME__3,Random,MCTS-new-100,3,True,MCTS-new-100,1,5,2.783511161804199
main_tournament_resume,Random__VS__MCTS-new-100__GAME__4,Random,MCTS-new-100,4,False,MCTS-new-100,-1,10,5.928900241851807
main_tournament_resume,Random__VS__MCTS-new-100__GAME__5,Random,MCTS-new-100,5,True,MCTS-new-100,1,5,2.5390098094940186
main_tournament_resume,Random__VS__MCTS-new-100__GAME__6,Random,MCTS-new-100,6,False,MCTS-new-100,-1,22,20.44772458076477
main_tournament_resume,Random__VS__MCTS-new-100__GAME__7,Random,MCTS-new-100,7,True,MCTS-new-100,1,7,3.5219576358795166
main_tournament_resume,Random__VS__MCTS-new-100__GAME__8,Random,MCTS-new-100,8,False,MCTS-new-100,-1,4,1.2019500732421875
main_tournament_resume,Random__VS__MCTS-new-100__GAME__9,Random,MCTS-new-100,9,True,MCTS-new-100,1,9,5.735756874084473
main_tournament_resume,Random__VS__MCTS-new-100__GAME__10,Random,MCTS-new-100,10,False,MCTS-new-100,-1,14,10.342601776123047
main_tournament_resume,Random__VS__MCTS-new-100__GAME__11,Random,MCTS-new-100,11,True,MCTS-new-100,1,11,6.547540903091431
main_tournament_resume,Random__VS__MCTS-new-100__GAME__12,Random,MCTS-new-100,12,False,draw,0,50,40.760308504104614
main_tournament_resume,Random__VS__MCTS-new-100__GAME__13,Random,MCTS-new-100,13,True,MCTS-new-100,1,7,4.043978214263916
main_tournament_resume,Random__VS__MCTS-new-100__GAME__14,Random,MCTS-new-100,14,False,MCTS-new-100,-1,28,23.611615657806396
main_tournament_resume,Random__VS__MCTS-new-100__GAME__15,Random,MCTS-new-100,15,True,MCTS-new-100,1,19,15.785004615783691
main_tournament_resume,Random__VS__MCTS-new-100__GAME__16,Random,MCTS-new-100,16,False,MCTS-new-100,-1,6,2.4951138496398926
main_tournament_resume,Random__VS__MCTS-new-100__GAME__17,Random,MCTS-new-100,17,True,MCTS-new-100,1,9,5.3491551876068115
main_tournament_resume,Random__VS__MCTS-new-100__GAME__18,Random,MCTS-new-100,18,False,MCTS-new-100,-1,14,12.274277925491333
main_tournament_resume,Random__VS__MCTS-new-100__GAME__19,Random,MCTS-new-100,19,True,MCTS-new-100,1,17,15.559725522994995
main_tournament_resume,Random__VS__MCTS-new-100__GAME__20,Random,MCTS-new-100,20,False,MCTS-new-100,-1,8,4.573165655136108
main_tournament_resume,Random__VS__MCTS-new-100__GAME__21,Random,MCTS-new-100,21,True,MCTS-new-100,1,9,6.54629373550415
main_tournament_resume,Random__VS__MCTS-new-100__GAME__22,Random,MCTS-new-100,22,False,MCTS-new-100,-1,10,6.48933744430542
main_tournament_resume,Random__VS__MCTS-new-100__GAME__23,Random,MCTS-new-100,23,True,MCTS-new-100,1,19,16.907400608062744
main_tournament_resume,Random__VS__MCTS-new-100__GAME__24,Random,MCTS-new-100,24,False,Random,1,10,5.748655319213867
main_tournament_resume,Random__VS__MCTS-new-100__GAME__25,Random,MCTS-new-100,25,True,MCTS-new-100,1,17,12.305192470550537
main_tournament_resume,Random__VS__MCTS-new-100__GAME__26,Random,MCTS-new-100,26,False,MCTS-new-100,-1,8,3.666989326477051
main_tournament_resume,Random__VS__MCTS-new-100__GAME__27,Random,MCTS-new-100,27,True,MCTS-new-100,1,9,5.546549320220947
main_tournament_resume,Random__VS__MCTS-new-100__GAME__28,Random,MCTS-new-100,28,False,MCTS-new-100,-1,8,3.9563167095184326
main_tournament_resume,Random__VS__MCTS-new-100__GAME__29,Random,MCTS-new-100,29,True,MCTS-new-100,1,7,5.012003183364868
main_tournament_resume,Random__VS__MCTS-new-100__GAME__30,Random,MCTS-new-100,30,False,MCTS-new-100,-1,4,1.4067952632904053
main_tournament_resume,Random__VS__MCTS-new-100__GAME__31,Random,MCTS-new-100,31,True,MCTS-new-100,1,7,4.1537559032440186
main_tournament_resume,Random__VS__MCTS-new-100__GAME__32,Random,MCTS-new-100,32,False,MCTS-new-100,-1,30,27.63277530670166
main_tournament_resume,Random__VS__MCTS-new-100__GAME__33,Random,MCTS-new-100,33,True,MCTS-new-100,1,11,7.999764442443848
main_tournament_resume,Random__VS__MCTS-new-100__GAME__34,Random,MCTS-new-100,34,False,MCTS-new-100,-1,14,7.99482536315918
main_tournament_resume,Random__VS__MCTS-new-100__GAME__35,Random,MCTS-new-100,35,True,MCTS-new-100,1,9,5.799490451812744
main_tournament_resume,Random__VS__MCTS-new-100__GAME__36,Random,MCTS-new-100,36,False,draw,0,50,52.398895502090454
main_tournament_resume,Random__VS__MCTS-new-100__GAME__37,Random,MCTS-new-100,37,True,MCTS-new-100,1,13,10.51656699180603
main_tournament_resume,Random__VS__MCTS-new-100__GAME__38,Random,MCTS-new-100,38,False,MCTS-new-100,-1,8,3.4514987468719482
main_tournament_resume,Random__VS__MCTS-new-100__GAME__39,Random,MCTS-new-100,39,True,MCTS-new-100,1,29,26.327061414718628
main_tournament_resume,Random__VS__MCTS-new-100__GAME__40,Random,MCTS-new-100,40,False,draw,0,50,48.31425619125366
main_tournament_resume,Random__VS__MCTS-new-100__GAME__41,Random,MCTS-new-100,41,True,draw,0,50,36.80046534538269
main_tournament_resume,Random__VS__MCTS-new-100__GAME__42,Random,MCTS-new-100,42,False,MCTS-new-100,-1,24,21.885860919952393
main_tournament_resume,Random__VS__MCTS-new-100__GAME__43,Random,MCTS-new-100,43,True,MCTS-new-100,1,11,7.238809108734131
main_tournament_resume,Random__VS__MCTS-new-100__GAME__44,Random,MCTS-new-100,44,False,MCTS-new-100,-1,14,10.483323097229004
main_tournament_resume,Random__VS__MCTS-new-100__GAME__45,Random,MCTS-new-100,45,True,MCTS-new-100,1,13,9.328903198242188
main_tournament_resume,Random__VS__MCTS-new-100__GAME__46,Random,MCTS-new-100,46,False,MCTS-new-100,-1,8,3.478123188018799
main_tournament_resume,Random__VS__MCTS-new-100__GAME__47,Random,MCTS-new-100,47,True,MCTS-new-100,1,17,13.108852863311768
main_tournament_resume,Random__VS__MCTS-new-100__GAME__48,Random,MCTS-new-100,48,False,MCTS-new-100,-1,10,5.605470895767212
main_tournament_resume,Random__VS__MCTS-new-100__GAME__49,Random,MCTS-new-100,49,True,MCTS-new-100,1,11,8.637836456298828
main_tournament_resume,Heuristic__VS__AlphaBeta-new-d3__GAME__0,Heuristic,AlphaBeta-new-d3,0,False,Heuristic,1,9,7.52640962600708
main_tournament_resume,Heuristic__VS__AlphaBeta-new-d3__GAME__1,Heuristic,AlphaBeta-new-d3,1,True,Heuristic,-1,6,4.180050373077393
main_tournament_resume,Heuristic__VS__AlphaBeta-new-d3__GAME__2,Heuristic,AlphaBeta-new-d3,2,False,Heuristic,1,9,7.16729211807251
main_tournament_resume,Heuristic__VS__AlphaBeta-new-d3__GAME__3,Heuristic,AlphaBeta-new-d3,3,True,Heuristic,-1,5,3.229294538497925
